We infer the transformation rule from the facts by bounded rule-based trial.
I will put my final answer inside \boxed{}.

remap (index 2 is the operator):
fact0 [!>*$$] = [|?|]: AB * CC = DED  (r.len=3, sym=['A', 'B', 'C', 'D', 'E'], |sym|=5)
fact1 [>&+$(] = [>&$(]: BF + CG = BFCG  (r.len=4, sym=['B', 'C', 'F', 'G'], |sym|=4)
fact2 [?|-&|] = [@[]: ED - FD = HJ  (r.len=2, sym=['D', 'E', 'F', 'H', 'J'], |sym|=5)
fact3 [>&+!@] = [>&!@]: BF + AH = BFAH  (r.len=4, sym=['A', 'B', 'F', 'H'], |sym|=4)
fact4 [(}-&[] = [-(!]: GK - FJ = -GA  (r.len=2 neg, sym=['A', 'F', 'G', 'J', 'K'], |sym|=5)
query [>(-&@]: BG - FH = ?

narrowing operator candidates by result length:
  '*' -> {mul, mul1, mulm1, add1, addm1}
  R1173: concat(23,96) = 2396 -> C=9,F=3,G=6,B=2
  R1174: concat(23,97) = 2397 -> C=9,F=3,G=7,B=2
  R1175: concat(23,98) = 2398 -> C=9,F=3,G=8,B=2
  R1176: concat(24,01) = 2401 -> C=0,F=4,G=1,B=2
  R1177: concat(24,03) = 2403 -> C=0,F=4,G=3,B=2
  R1178: concat(24,05) = 2405 -> C=0,F=4,G=5,B=2
  R1179: concat(24,06) = 2406 -> C=0,F=4,G=6,B=2
  R1180: concat(24,07) = 2407 -> C=0,F=4,G=7,B=2
  R1181: concat(24,08) = 2408 -> C=0,F=4,G=8,B=2
  R1182: concat(24,09) = 2409 -> C=0,F=4,G=9,B=2
  R1183: concat(24,10) = 2410 -> C=1,F=4,G=0,B=2
  R1184: concat(24,13) = 2413 -> C=1,F=4,G=3,B=2
  R1185: concat(24,15) = 2415 -> C=1,F=4,G=5,B=2
  R1186: concat(24,16) = 2416 -> C=1,F=4,G=6,B=2
  R1187: concat(24,17) = 2417 -> C=1,F=4,G=7,B=2
  R1188: concat(24,18) = 2418 -> C=1,F=4,G=8,B=2
  R1189: concat(24,19) = 2419 -> C=1,F=4,G=9,B=2
  R1190: concat(24,30) = 2430 -> C=3,F=4,G=0,B=2
  R1191: concat(24,31) = 2431 -> C=3,F=4,G=1,B=2
  R1192: concat(24,35) = 2435 -> C=3,F=4,G=5,B=2
  R1193: concat(24,36) = 2436 -> C=3,F=4,G=6,B=2
  R1194: concat(24,37) = 2437 -> C=3,F=4,G=7,B=2
  R1195: concat(24,38) = 2438 -> C=3,F=4,G=8,B=2
  R1196: concat(24,39) = 2439 -> C=3,F=4,G=9,B=2
  R1197: concat(24,50) = 2450 -> C=5,F=4,G=0,B=2
  R1198: concat(24,51) = 2451 -> C=5,F=4,G=1,B=2
  R1199: concat(24,53) = 2453 -> C=5,F=4,G=3,B=2
  R1200: concat(24,56) = 2456 -> C=5,F=4,G=6,B=2
  R1201: concat(24,57) = 2457 -> C=5,F=4,G=7,B=2
  R1202: concat(24,58) = 2458 -> C=5,F=4,G=8,B=2
  R1203: concat(24,59) = 2459 -> C=5,F=4,G=9,B=2
  R1204: concat(24,60) = 2460 -> C=6,F=4,G=0,B=2
  R1205: concat(24,61) = 2461 -> C=6,F=4,G=1,B=2
  R1206: concat(24,63) = 2463 -> C=6,F=4,G=3,B=2
  R1207: concat(24,65) = 2465 -> C=6,F=4,G=5,B=2
  R1208: concat(24,67) = 2467 -> C=6,F=4,G=7,B=2
  R1209: concat(24,68) = 2468 -> C=6,F=4,G=8,B=2
  R1210: concat(24,69) = 2469 -> C=6,F=4,G=9,B=2
  R1211: concat(24,70) = 2470 -> C=7,F=4,G=0,B=2
  R1212: concat(24,71) = 2471 -> C=7,F=4,G=1,B=2
  R1213: concat(24,73) = 2473 -> C=7,F=4,G=3,B=2
  R1214: concat(24,75) = 2475 -> C=7,F=4,G=5,B=2
  R1215: concat(24,76) = 2476 -> C=7,F=4,G=6,B=2
  R1216: concat(24,78) = 2478 -> C=7,F=4,G=8,B=2
  R1217: concat(24,79) = 2479 -> C=7,F=4,G=9,B=2
  R1218: concat(24,80) = 2480 -> C=8,F=4,G=0,B=2
  R1219: concat(24,81) = 2481 -> C=8,F=4,G=1,B=2
  R1220: concat(24,83) = 2483 -> C=8,F=4,G=3,B=2
  R1221: concat(24,85) = 2485 -> C=8,F=4,G=5,B=2
  R1222: concat(24,86) = 2486 -> C=8,F=4,G=6,B=2
  R1223: concat(24,87) = 2487 -> C=8,F=4,G=7,B=2
  R1224: concat(24,89) = 2489 -> C=8,F=4,G=9,B=2
  R1225: concat(24,90) = 2490 -> C=9,F=4,G=0,B=2
  R1226: concat(24,91) = 2491 -> C=9,F=4,G=1,B=2
  R1227: concat(24,93) = 2493 -> C=9,F=4,G=3,B=2
  R1228: concat(24,95) = 2495 -> C=9,F=4,G=5,B=2
  R1229: concat(24,96) = 2496 -> C=9,F=4,G=6,B=2
  R1230: concat(24,97) = 2497 -> C=9,F=4,G=7,B=2
  R1231: concat(24,98) = 2498 -> C=9,F=4,G=8,B=2
  R1232: concat(25,01) = 2501 -> C=0,F=5,G=1,B=2
  R1233: concat(25,03) = 2503 -> C=0,F=5,G=3,B=2
  R1234: concat(25,04) = 2504 -> C=0,F=5,G=4,B=2
  R1235: concat(25,06) = 2506 -> C=0,F=5,G=6,B=2
  R1236: concat(25,07) = 2507 -> C=0,F=5,G=7,B=2
  R1237: concat(25,08) = 2508 -> C=0,F=5,G=8,B=2
  R1238: concat(25,09) = 2509 -> C=0,F=5,G=9,B=2
  R1239: concat(25,10) = 2510 -> C=1,F=5,G=0,B=2
  R1240: concat(25,13) = 2513 -> C=1,F=5,G=3,B=2
  R1241: concat(25,14) = 2514 -> C=1,F=5,G=4,B=2
  R1242: concat(25,16) = 2516 -> C=1,F=5,G=6,B=2
  R1243: concat(25,17) = 2517 -> C=1,F=5,G=7,B=2
  R1244: concat(25,18) = 2518 -> C=1,F=5,G=8,B=2
  R1245: concat(25,19) = 2519 -> C=1,F=5,G=9,B=2
  R1246: concat(25,30) = 2530 -> C=3,F=5,G=0,B=2
  R1247: concat(25,31) = 2531 -> C=3,F=5,G=1,B=2
  R1248: concat(25,34) = 2534 -> C=3,F=5,G=4,B=2
  R1249: concat(25,36) = 2536 -> C=3,F=5,G=6,B=2
  R1250: concat(25,37) = 2537 -> C=3,F=5,G=7,B=2
  R1251: concat(25,38) = 2538 -> C=3,F=5,G=8,B=2
  R1252: concat(25,39) = 2539 -> C=3,F=5,G=9,B=2
  R1253: concat(25,40) = 2540 -> C=4,F=5,G=0,B=2
  R1254: concat(25,41) = 2541 -> C=4,F=5,G=1,B=2
  R1255: concat(25,43) = 2543 -> C=4,F=5,G=3,B=2
  R1256: concat(25,46) = 2546 -> C=4,F=5,G=6,B=2
  R1257: concat(25,47) = 2547 -> C=4,F=5,G=7,B=2
  R1258: concat(25,48) = 2548 -> C=4,F=5,G=8,B=2
  R1259: concat(25,49) = 2549 -> C=4,F=5,G=9,B=2
  R1260: concat(25,60) = 2560 -> C=6,F=5,G=0,B=2
  R1261: concat(25,61) = 2561 -> C=6,F=5,G=1,B=2
  R1262: concat(25,63) = 2563 -> C=6,F=5,G=3,B=2
  R1263: concat(25,64) = 2564 -> C=6,F=5,G=4,B=2
  R1264: concat(25,67) = 2567 -> C=6,F=5,G=7,B=2
  R1265: concat(25,68) = 2568 -> C=6,F=5,G=8,B=2
  R1266: concat(25,69) = 2569 -> C=6,F=5,G=9,B=2
  R1267: concat(25,70) = 2570 -> C=7,F=5,G=0,B=2
  R1268: concat(25,71) = 2571 -> C=7,F=5,G=1,B=2
  R1269: concat(25,73) = 2573 -> C=7,F=5,G=3,B=2
  R1270: concat(25,74) = 2574 -> C=7,F=5,G=4,B=2
  R1271: concat(25,76) = 2576 -> C=7,F=5,G=6,B=2
  R1272: concat(25,78) = 2578 -> C=7,F=5,G=8,B=2
  R1273: concat(25,79) = 2579 -> C=7,F=5,G=9,B=2
  R1274: concat(25,80) = 2580 -> C=8,F=5,G=0,B=2
  R1275: concat(25,81) = 2581 -> C=8,F=5,G=1,B=2
  R1276: concat(25,83) = 2583 -> C=8,F=5,G=3,B=2
  R1277: concat(25,84) = 2584 -> C=8,F=5,G=4,B=2
  R1278: concat(25,86) = 2586 -> C=8,F=5,G=6,B=2
  R1279: concat(25,87) = 2587 -> C=8,F=5,G=7,B=2
  R1280: concat(25,89) = 2589 -> C=8,F=5,G=9,B=2
  R1281: concat(25,90) = 2590 -> C=9,F=5,G=0,B=2
  R1282: concat(25,91) = 2591 -> C=9,F=5,G=1,B=2
  R1283: concat(25,93) = 2593 -> C=9,F=5,G=3,B=2
  R1284: concat(25,94) = 2594 -> C=9,F=5,G=4,B=2
  R1285: concat(25,96) = 2596 -> C=9,F=5,G=6,B=2
  R1286: concat(25,97) = 2597 -> C=9,F=5,G=7,B=2
  R1287: concat(25,98) = 2598 -> C=9,F=5,G=8,B=2
  R1288: concat(26,01) = 2601 -> C=0,F=6,G=1,B=2
  R1289: concat(26,03) = 2603 -> C=0,F=6,G=3,B=2
  R1290: concat(26,04) = 2604 -> C=0,F=6,G=4,B=2
  R1291: concat(26,05) = 2605 -> C=0,F=6,G=5,B=2
  R1292: concat(26,07) = 2607 -> C=0,F=6,G=7,B=2
  R1293: concat(26,08) = 2608 -> C=0,F=6,G=8,B=2
  R1294: concat(26,09) = 2609 -> C=0,F=6,G=9,B=2
  R1295: concat(26,10) = 2610 -> C=1,F=6,G=0,B=2
  R1296: concat(26,13) = 2613 -> C=1,F=6,G=3,B=2
  R1297: concat(26,14) = 2614 -> C=1,F=6,G=4,B=2
  R1298: concat(26,15) = 2615 -> C=1,F=6,G=5,B=2
  R1299: concat(26,17) = 2617 -> C=1,F=6,G=7,B=2
  R1300: concat(26,18) = 2618 -> C=1,F=6,G=8,B=2
  R1301: concat(26,19) = 2619 -> C=1,F=6,G=9,B=2
  R1302: concat(26,30) = 2630 -> C=3,F=6,G=0,B=2
  R1303: concat(26,31) = 2631 -> C=3,F=6,G=1,B=2
  R1304: concat(26,34) = 2634 -> C=3,F=6,G=4,B=2
  R1305: concat(26,35) = 2635 -> C=3,F=6,G=5,B=2
  R1306: concat(26,37) = 2637 -> C=3,F=6,G=7,B=2
  R1307: concat(26,38) = 2638 -> C=3,F=6,G=8,B=2
  R1308: concat(26,39) = 2639 -> C=3,F=6,G=9,B=2
  R1309: concat(26,40) = 2640 -> C=4,F=6,G=0,B=2
  R1310: concat(26,41) = 2641 -> C=4,F=6,G=1,B=2
  R1311: concat(26,43) = 2643 -> C=4,F=6,G=3,B=2
  R1312: concat(26,45) = 2645 -> C=4,F=6,G=5,B=2
  R1313: concat(26,47) = 2647 -> C=4,F=6,G=7,B=2
  R1314: concat(26,48) = 2648 -> C=4,F=6,G=8,B=2
  R1315: concat(26,49) = 2649 -> C=4,F=6,G=9,B=2
  R1316: concat(26,50) = 2650 -> C=5,F=6,G=0,B=2
  R1317: concat(26,51) = 2651 -> C=5,F=6,G=1,B=2
  R1318: concat(26,53) = 2653 -> C=5,F=6,G=3,B=2
  R1319: concat(26,54) = 2654 -> C=5,F=6,G=4,B=2
  R1320: concat(26,57) = 2657 -> C=5,F=6,G=7,B=2
  R1321: concat(26,58) = 2658 -> C=5,F=6,G=8,B=2
  R1322: concat(26,59) = 2659 -> C=5,F=6,G=9,B=2
  R1323: concat(26,70) = 2670 -> C=7,F=6,G=0,B=2
  R1324: concat(26,71) = 2671 -> C=7,F=6,G=1,B=2
  R1325: concat(26,73) = 2673 -> C=7,F=6,G=3,B=2
  R1326: concat(26,74) = 2674 -> C=7,F=6,G=4,B=2
  R1327: concat(26,75) = 2675 -> C=7,F=6,G=5,B=2
  R1328: concat(26,78) = 2678 -> C=7,F=6,G=8,B=2
  R1329: concat(26,79) = 2679 -> C=7,F=6,G=9,B=2
  R1330: concat(26,80) = 2680 -> C=8,F=6,G=0,B=2
  R1331: concat(26,81) = 2681 -> C=8,F=6,G=1,B=2
  R1332: concat(26,83) = 2683 -> C=8,F=6,G=3,B=2
  R1333: concat(26,84) = 2684 -> C=8,F=6,G=4,B=2
  R1334: concat(26,85) = 2685 -> C=8,F=6,G=5,B=2
  R1335: concat(26,87) = 2687 -> C=8,F=6,G=7,B=2
  R1336: concat(26,89) = 2689 -> C=8,F=6,G=9,B=2
  R1337: concat(26,90) = 2690 -> C=9,F=6,G=0,B=2
  R1338: concat(26,91) = 2691 -> C=9,F=6,G=1,B=2
  R1339: concat(26,93) = 2693 -> C=9,F=6,G=3,B=2
  R1340: concat(26,94) = 2694 -> C=9,F=6,G=4,B=2
  R1341: concat(26,95) = 2695 -> C=9,F=6,G=5,B=2
  R1342: concat(26,97) = 2697 -> C=9,F=6,G=7,B=2
  R1343: concat(26,98) = 2698 -> C=9,F=6,G=8,B=2
  R1344: concat(27,01) = 2701 -> C=0,F=7,G=1,B=2
  R1345: concat(27,03) = 2703 -> C=0,F=7,G=3,B=2
  R1346: concat(27,04) = 2704 -> C=0,F=7,G=4,B=2
  R1347: concat(27,05) = 2705 -> C=0,F=7,G=5,B=2
  R1348: concat(27,06) = 2706 -> C=0,F=7,G=6,B=2
  R1349: concat(27,08) = 2708 -> C=0,F=7,G=8,B=2
  R1350: concat(27,09) = 2709 -> C=0,F=7,G=9,B=2
  R1351: concat(27,10) = 2710 -> C=1,F=7,G=0,B=2
  R1352: concat(27,13) = 2713 -> C=1,F=7,G=3,B=2
  R1353: concat(27,14) = 2714 -> C=1,F=7,G=4,B=2
  R1354: concat(27,15) = 2715 -> C=1,F=7,G=5,B=2
  R1355: concat(27,16) = 2716 -> C=1,F=7,G=6,B=2
  R1356: concat(27,18) = 2718 -> C=1,F=7,G=8,B=2
  R1357: concat(27,19) = 2719 -> C=1,F=7,G=9,B=2
  R1358: concat(27,30) = 2730 -> C=3,F=7,G=0,B=2
  R1359: concat(27,31) = 2731 -> C=3,F=7,G=1,B=2
  R1360: concat(27,34) = 2734 -> C=3,F=7,G=4,B=2
  R1361: concat(27,35) = 2735 -> C=3,F=7,G=5,B=2
  R1362: concat(27,36) = 2736 -> C=3,F=7,G=6,B=2
  R1363: concat(27,38) = 2738 -> C=3,F=7,G=8,B=2
  R1364: concat(27,39) = 2739 -> C=3,F=7,G=9,B=2
  R1365: concat(27,40) = 2740 -> C=4,F=7,G=0,B=2
  R1366: concat(27,41) = 2741 -> C=4,F=7,G=1,B=2
  R1367: concat(27,43) = 2743 -> C=4,F=7,G=3,B=2
  R1368: concat(27,45) = 2745 -> C=4,F=7,G=5,B=2
  R1369: concat(27,46) = 2746 -> C=4,F=7,G=6,B=2
  R1370: concat(27,48) = 2748 -> C=4,F=7,G=8,B=2
  R1371: concat(27,49) = 2749 -> C=4,F=7,G=9,B=2
  R1372: concat(27,50) = 2750 -> C=5,F=7,G=0,B=2
  R1373: concat(27,51) = 2751 -> C=5,F=7,G=1,B=2
  R1374: concat(27,53) = 2753 -> C=5,F=7,G=3,B=2
  R1375: concat(27,54) = 2754 -> C=5,F=7,G=4,B=2
  R1376: concat(27,56) = 2756 -> C=5,F=7,G=6,B=2
  R1377: concat(27,58) = 2758 -> C=5,F=7,G=8,B=2
  R1378: concat(27,59) = 2759 -> C=5,F=7,G=9,B=2
  R1379: concat(27,60) = 2760 -> C=6,F=7,G=0,B=2
  R1380: concat(27,61) = 2761 -> C=6,F=7,G=1,B=2
  R1381: concat(27,63) = 2763 -> C=6,F=7,G=3,B=2
  R1382: concat(27,64) = 2764 -> C=6,F=7,G=4,B=2
  R1383: concat(27,65) = 2765 -> C=6,F=7,G=5,B=2
  R1384: concat(27,68) = 2768 -> C=6,F=7,G=8,B=2
  R1385: concat(27,69) = 2769 -> C=6,F=7,G=9,B=2
  R1386: concat(27,80) = 2780 -> C=8,F=7,G=0,B=2
  R1387: concat(27,81) = 2781 -> C=8,F=7,G=1,B=2
  R1388: concat(27,83) = 2783 -> C=8,F=7,G=3,B=2
  R1389: concat(27,84) = 2784 -> C=8,F=7,G=4,B=2
  R1390: concat(27,85) = 2785 -> C=8,F=7,G=5,B=2
  R1391: concat(27,86) = 2786 -> C=8,F=7,G=6,B=2
  R1392: concat(27,89) = 2789 -> C=8,F=7,G=9,B=2
  R1393: concat(27,90) = 2790 -> C=9,F=7,G=0,B=2
  R1394: concat(27,91) = 2791 -> C=9,F=7,G=1,B=2
  R1395: concat(27,93) = 2793 -> C=9,F=7,G=3,B=2
  R1396: concat(27,94) = 2794 -> C=9,F=7,G=4,B=2
  R1397: concat(27,95) = 2795 -> C=9,F=7,G=5,B=2
  R1398: concat(27,96) = 2796 -> C=9,F=7,G=6,B=2
  R1399: concat(27,98) = 2798 -> C=9,F=7,G=8,B=2
  R1400: concat(28,01) = 2801 -> C=0,F=8,G=1,B=2
  R1401: concat(28,03) = 2803 -> C=0,F=8,G=3,B=2
  R1402: concat(28,04) = 2804 -> C=0,F=8,G=4,B=2
  R1403: concat(28,05) = 2805 -> C=0,F=8,G=5,B=2
  R1404: concat(28,06) = 2806 -> C=0,F=8,G=6,B=2
  R1405: concat(28,07) = 2807 -> C=0,F=8,G=7,B=2
  R1406: concat(28,09) = 2809 -> C=0,F=8,G=9,B=2
  R1407: concat(28,10) = 2810 -> C=1,F=8,G=0,B=2
  R1408: concat(28,13) = 2813 -> C=1,F=8,G=3,B=2
  R1409: concat(28,14) = 2814 -> C=1,F=8,G=4,B=2
  R1410: concat(28,15) = 2815 -> C=1,F=8,G=5,B=2
  R1411: concat(28,16) = 2816 -> C=1,F=8,G=6,B=2
  R1412: concat(28,17) = 2817 -> C=1,F=8,G=7,B=2
  R1413: concat(28,19) = 2819 -> C=1,F=8,G=9,B=2
  R1414: concat(28,30) = 2830 -> C=3,F=8,G=0,B=2
  R1415: concat(28,31) = 2831 -> C=3,F=8,G=1,B=2
  R1416: concat(28,34) = 2834 -> C=3,F=8,G=4,B=2
  R1417: concat(28,35) = 2835 -> C=3,F=8,G=5,B=2
  R1418: concat(28,36) = 2836 -> C=3,F=8,G=6,B=2
  R1419: concat(28,37) = 2837 -> C=3,F=8,G=7,B=2
  R1420: concat(28,39) = 2839 -> C=3,F=8,G=9,B=2
  R1421: concat(28,40) = 2840 -> C=4,F=8,G=0,B=2
  R1422: concat(28,41) = 2841 -> C=4,F=8,G=1,B=2
  R1423: concat(28,43) = 2843 -> C=4,F=8,G=3,B=2
  R1424: concat(28,45) = 2845 -> C=4,F=8,G=5,B=2
  R1425: concat(28,46) = 2846 -> C=4,F=8,G=6,B=2
  R1426: concat(28,47) = 2847 -> C=4,F=8,G=7,B=2
  R1427: concat(28,49) = 2849 -> C=4,F=8,G=9,B=2
  R1428: concat(28,50) = 2850 -> C=5,F=8,G=0,B=2
  R1429: concat(28,51) = 2851 -> C=5,F=8,G=1,B=2
  R1430: concat(28,53) = 2853 -> C=5,F=8,G=3,B=2
  R1431: concat(28,54) = 2854 -> C=5,F=8,G=4,B=2
  R1432: concat(28,56) = 2856 -> C=5,F=8,G=6,B=2
  R1433: concat(28,57) = 2857 -> C=5,F=8,G=7,B=2
  R1434: concat(28,59) = 2859 -> C=5,F=8,G=9,B=2
  R1435: concat(28,60) = 2860 -> C=6,F=8,G=0,B=2
  R1436: concat(28,61) = 2861 -> C=6,F=8,G=1,B=2
  R1437: concat(28,63) = 2863 -> C=6,F=8,G=3,B=2
  R1438: concat(28,64) = 2864 -> C=6,F=8,G=4,B=2
  R1439: concat(28,65) = 2865 -> C=6,F=8,G=5,B=2
  R1440: concat(28,67) = 2867 -> C=6,F=8,G=7,B=2
  R1441: concat(28,69) = 2869 -> C=6,F=8,G=9,B=2
  R1442: concat(28,70) = 2870 -> C=7,F=8,G=0,B=2
  R1443: concat(28,71) = 2871 -> C=7,F=8,G=1,B=2
  R1444: concat(28,73) = 2873 -> C=7,F=8,G=3,B=2
  R1445: concat(28,74) = 2874 -> C=7,F=8,G=4,B=2
  R1446: concat(28,75) = 2875 -> C=7,F=8,G=5,B=2
  R1447: concat(28,76) = 2876 -> C=7,F=8,G=6,B=2
  R1448: concat(28,79) = 2879 -> C=7,F=8,G=9,B=2
  R1449: concat(28,90) = 2890 -> C=9,F=8,G=0,B=2
  R1450: concat(28,91) = 2891 -> C=9,F=8,G=1,B=2
  R1451: concat(28,93) = 2893 -> C=9,F=8,G=3,B=2
  R1452: concat(28,94) = 2894 -> C=9,F=8,G=4,B=2
  R1453: concat(28,95) = 2895 -> C=9,F=8,G=5,B=2
  R1454: concat(28,96) = 2896 -> C=9,F=8,G=6,B=2
  R1455: concat(28,97) = 2897 -> C=9,F=8,G=7,B=2
  R1456: concat(29,01) = 2901 -> C=0,F=9,G=1,B=2
  R1457: concat(29,03) = 2903 -> C=0,F=9,G=3,B=2
  R1458: concat(29,04) = 2904 -> C=0,F=9,G=4,B=2
  R1459: concat(29,05) = 2905 -> C=0,F=9,G=5,B=2
  R1460: concat(29,06) = 2906 -> C=0,F=9,G=6,B=2
  R1461: concat(29,07) = 2907 -> C=0,F=9,G=7,B=2
  R1462: concat(29,08) = 2908 -> C=0,F=9,G=8,B=2
  R1463: concat(29,10) = 2910 -> C=1,F=9,G=0,B=2
  R1464: concat(29,13) = 2913 -> C=1,F=9,G=3,B=2
  R1465: concat(29,14) = 2914 -> C=1,F=9,G=4,B=2
  R1466: concat(29,15) = 2915 -> C=1,F=9,G=5,B=2
  R1467: concat(29,16) = 2916 -> C=1,F=9,G=6,B=2
  R1468: concat(29,17) = 2917 -> C=1,F=9,G=7,B=2
  R1469: concat(29,18) = 2918 -> C=1,F=9,G=8,B=2
  R1470: concat(29,30) = 2930 -> C=3,F=9,G=0,B=2
  R1471: concat(29,31) = 2931 -> C=3,F=9,G=1,B=2
  R1472: concat(29,34) = 2934 -> C=3,F=9,G=4,B=2
  R1473: concat(29,35) = 2935 -> C=3,F=9,G=5,B=2
  R1474: concat(29,36) = 2936 -> C=3,F=9,G=6,B=2
  R1475: concat(29,37) = 2937 -> C=3,F=9,G=7,B=2
  R1476: concat(29,38) = 2938 -> C=3,F=9,G=8,B=2
  R1477: concat(29,40) = 2940 -> C=4,F=9,G=0,B=2
  R1478: concat(29,41) = 2941 -> C=4,F=9,G=1,B=2
  R1479: concat(29,43) = 2943 -> C=4,F=9,G=3,B=2
  R1480: concat(29,45) = 2945 -> C=4,F=9,G=5,B=2
  R1481: concat(29,46) = 2946 -> C=4,F=9,G=6,B=2
  R1482: concat(29,47) = 2947 -> C=4,F=9,G=7,B=2
  R1483: concat(29,48) = 2948 -> C=4,F=9,G=8,B=2
  R1484: concat(29,50) = 2950 -> C=5,F=9,G=0,B=2
  R1485: concat(29,51) = 2951 -> C=5,F=9,G=1,B=2
  R1486: concat(29,53) = 2953 -> C=5,F=9,G=3,B=2
  R1487: concat(29,54) = 2954 -> C=5,F=9,G=4,B=2
  R1488: concat(29,56) = 2956 -> C=5,F=9,G=6,B=2
  R1489: concat(29,57) = 2957 -> C=5,F=9,G=7,B=2
  R1490: concat(29,58) = 2958 -> C=5,F=9,G=8,B=2
  R1491: concat(29,60) = 2960 -> C=6,F=9,G=0,B=2
  R1492: concat(29,61) = 2961 -> C=6,F=9,G=1,B=2
  R1493: concat(29,63) = 2963 -> C=6,F=9,G=3,B=2
  R1494: concat(29,64) = 2964 -> C=6,F=9,G=4,B=2
  R1495: concat(29,65) = 2965 -> C=6,F=9,G=5,B=2
  R1496: concat(29,67) = 2967 -> C=6,F=9,G=7,B=2
  R1497: concat(29,68) = 2968 -> C=6,F=9,G=8,B=2
  R1498: concat(29,70) = 2970 -> C=7,F=9,G=0,B=2
  R1499: concat(29,71) = 2971 -> C=7,F=9,G=1,B=2
  R1500: concat(29,73) = 2973 -> C=7,F=9,G=3,B=2
  R1501: concat(29,74) = 2974 -> C=7,F=9,G=4,B=2
  R1502: concat(29,75) = 2975 -> C=7,F=9,G=5,B=2
  R1503: concat(29,76) = 2976 -> C=7,F=9,G=6,B=2
  R1504: concat(29,78) = 2978 -> C=7,F=9,G=8,B=2
  R1505: concat(29,80) = 2980 -> C=8,F=9,G=0,B=2
  R1506: concat(29,81) = 2981 -> C=8,F=9,G=1,B=2
  R1507: concat(29,83) = 2983 -> C=8,F=9,G=3,B=2
  R1508: concat(29,84) = 2984 -> C=8,F=9,G=4,B=2
  R1509: concat(29,85) = 2985 -> C=8,F=9,G=5,B=2
  R1510: concat(29,86) = 2986 -> C=8,F=9,G=6,B=2
  R1511: concat(29,87) = 2987 -> C=8,F=9,G=7,B=2
  R1512: concat(30,12) = 3012 -> C=1,F=0,G=2,B=3
  R1513: concat(30,14) = 3014 -> C=1,F=0,G=4,B=3
  R1514: concat(30,15) = 3015 -> C=1,F=0,G=5,B=3
  R1515: concat(30,16) = 3016 -> C=1,F=0,G=6,B=3
  R1516: concat(30,17) = 3017 -> C=1,F=0,G=7,B=3
  R1517: concat(30,18) = 3018 -> C=1,F=0,G=8,B=3
  R1518: concat(30,19) = 3019 -> C=1,F=0,G=9,B=3
  R1519: concat(30,21) = 3021 -> C=2,F=0,G=1,B=3
  R1520: concat(30,24) = 3024 -> C=2,F=0,G=4,B=3
  R1521: concat(30,25) = 3025 -> C=2,F=0,G=5,B=3
  R1522: concat(30,26) = 3026 -> C=2,F=0,G=6,B=3
  R1523: concat(30,27) = 3027 -> C=2,F=0,G=7,B=3
  R1524: concat(30,28) = 3028 -> C=2,F=0,G=8,B=3
  R1525: concat(30,29) = 3029 -> C=2,F=0,G=9,B=3
  R1526: concat(30,41) = 3041 -> C=4,F=0,G=1,B=3
  R1527: concat(30,42) = 3042 -> C=4,F=0,G=2,B=3
  R1528: concat(30,45) = 3045 -> C=4,F=0,G=5,B=3
  R1529: concat(30,46) = 3046 -> C=4,F=0,G=6,B=3
  R1530: concat(30,47) = 3047 -> C=4,F=0,G=7,B=3
  R1531: concat(30,48) = 3048 -> C=4,F=0,G=8,B=3
  R1532: concat(30,49) = 3049 -> C=4,F=0,G=9,B=3
  R1533: concat(30,51) = 3051 -> C=5,F=0,G=1,B=3
  R1534: concat(30,52) = 3052 -> C=5,F=0,G=2,B=3
  R1535: concat(30,54) = 3054 -> C=5,F=0,G=4,B=3
  R1536: concat(30,56) = 3056 -> C=5,F=0,G=6,B=3
  R1537: concat(30,57) = 3057 -> C=5,F=0,G=7,B=3
  R1538: concat(30,58) = 3058 -> C=5,F=0,G=8,B=3
  R1539: concat(30,59) = 3059 -> C=5,F=0,G=9,B=3
  R1540: concat(30,61) = 3061 -> C=6,F=0,G=1,B=3
  R1541: concat(30,62) = 3062 -> C=6,F=0,G=2,B=3
  R1542: concat(30,64) = 3064 -> C=6,F=0,G=4,B=3
  R1543: concat(30,65) = 3065 -> C=6,F=0,G=5,B=3
  R1544: concat(30,67) = 3067 -> C=6,F=0,G=7,B=3
  R1545: concat(30,68) = 3068 -> C=6,F=0,G=8,B=3
  R1546: concat(30,69) = 3069 -> C=6,F=0,G=9,B=3
  R1547: concat(30,71) = 3071 -> C=7,F=0,G=1,B=3
  R1548: concat(30,72) = 3072 -> C=7,F=0,G=2,B=3
  R1549: concat(30,74) = 3074 -> C=7,F=0,G=4,B=3
  R1550: concat(30,75) = 3075 -> C=7,F=0,G=5,B=3
  R1551: concat(30,76) = 3076 -> C=7,F=0,G=6,B=3
  R1552: concat(30,78) = 3078 -> C=7,F=0,G=8,B=3
  R1553: concat(30,79) = 3079 -> C=7,F=0,G=9,B=3
  R1554: concat(30,81) = 3081 -> C=8,F=0,G=1,B=3
  R1555: concat(30,82) = 3082 -> C=8,F=0,G=2,B=3
  R1556: concat(30,84) = 3084 -> C=8,F=0,G=4,B=3
  R1557: concat(30,85) = 3085 -> C=8,F=0,G=5,B=3
  R1558: concat(30,86) = 3086 -> C=8,F=0,G=6,B=3
  R1559: concat(30,87) = 3087 -> C=8,F=0,G=7,B=3
