We infer the transformation rule from the facts by bounded rule-based trial.
I will put my final answer inside \boxed{}.

remap (index 2 is the operator):
fact0 [\&+:$] = [\&:$]: AB + CD = ABCD  (r.len=4, sym=['A', 'B', 'C', 'D'], |sym|=4)
fact1 [$:-}\] = [-&}]: DC - EA = -BE  (r.len=2 neg, sym=['A', 'B', 'C', 'D', 'E'], |sym|=5)
fact2 [##*:$] = [&{']: FF * CD = BGH  (r.len=3, sym=['B', 'C', 'D', 'F', 'G', 'H'], |sym|=6)
fact3 [\!-}!] = [-:!]: AJ - EJ = -CJ  (r.len=2 neg, sym=['A', 'C', 'E', 'J'], |sym|=4)
fact4 [}&-]&] = [-'!]: EB - KB = -HJ  (r.len=2 neg, sym=['B', 'E', 'H', 'J', 'K'], |sym|=5)
query [{}*'!]: GE * HJ = ?

narrowing operator candidates by result length:
  '*' -> {mul, mul1, mulm1, add1, addm1}
  R3881: concat(76,24) = 7624 -> D=4,B=6,C=2,A=7
  R3882: concat(76,25) = 7625 -> D=5,B=6,C=2,A=7
  R3883: concat(76,28) = 7628 -> D=8,B=6,C=2,A=7
  R3884: concat(76,29) = 7629 -> D=9,B=6,C=2,A=7
  R3885: concat(76,30) = 7630 -> D=0,B=6,C=3,A=7
  R3886: concat(76,31) = 7631 -> D=1,B=6,C=3,A=7
  R3887: concat(76,32) = 7632 -> D=2,B=6,C=3,A=7
  R3888: concat(76,34) = 7634 -> D=4,B=6,C=3,A=7
  R3889: concat(76,35) = 7635 -> D=5,B=6,C=3,A=7
  R3890: concat(76,38) = 7638 -> D=8,B=6,C=3,A=7
  R3891: concat(76,39) = 7639 -> D=9,B=6,C=3,A=7
  R3892: concat(76,40) = 7640 -> D=0,B=6,C=4,A=7
  R3893: concat(76,41) = 7641 -> D=1,B=6,C=4,A=7
  R3894: concat(76,42) = 7642 -> D=2,B=6,C=4,A=7
  R3895: concat(76,43) = 7643 -> D=3,B=6,C=4,A=7
  R3896: concat(76,45) = 7645 -> D=5,B=6,C=4,A=7
  R3897: concat(76,48) = 7648 -> D=8,B=6,C=4,A=7
  R3898: concat(76,49) = 7649 -> D=9,B=6,C=4,A=7
  R3899: concat(76,50) = 7650 -> D=0,B=6,C=5,A=7
  R3900: concat(76,51) = 7651 -> D=1,B=6,C=5,A=7
  R3901: concat(76,52) = 7652 -> D=2,B=6,C=5,A=7
  R3902: concat(76,53) = 7653 -> D=3,B=6,C=5,A=7
  R3903: concat(76,54) = 7654 -> D=4,B=6,C=5,A=7
  R3904: concat(76,58) = 7658 -> D=8,B=6,C=5,A=7
  R3905: concat(76,59) = 7659 -> D=9,B=6,C=5,A=7
  R3906: concat(76,80) = 7680 -> D=0,B=6,C=8,A=7
  R3907: concat(76,81) = 7681 -> D=1,B=6,C=8,A=7
  R3908: concat(76,82) = 7682 -> D=2,B=6,C=8,A=7
  R3909: concat(76,83) = 7683 -> D=3,B=6,C=8,A=7
  R3910: concat(76,84) = 7684 -> D=4,B=6,C=8,A=7
  R3911: concat(76,85) = 7685 -> D=5,B=6,C=8,A=7
  R3912: concat(76,89) = 7689 -> D=9,B=6,C=8,A=7
  R3913: concat(76,90) = 7690 -> D=0,B=6,C=9,A=7
  R3914: concat(76,91) = 7691 -> D=1,B=6,C=9,A=7
  R3915: concat(76,92) = 7692 -> D=2,B=6,C=9,A=7
  R3916: concat(76,93) = 7693 -> D=3,B=6,C=9,A=7
  R3917: concat(76,94) = 7694 -> D=4,B=6,C=9,A=7
  R3918: concat(76,95) = 7695 -> D=5,B=6,C=9,A=7
  R3919: concat(76,98) = 7698 -> D=8,B=6,C=9,A=7
  R3920: concat(78,01) = 7801 -> D=1,B=8,C=0,A=7
  R3921: concat(78,02) = 7802 -> D=2,B=8,C=0,A=7
  R3922: concat(78,03) = 7803 -> D=3,B=8,C=0,A=7
  R3923: concat(78,04) = 7804 -> D=4,B=8,C=0,A=7
  R3924: concat(78,05) = 7805 -> D=5,B=8,C=0,A=7
  R3925: concat(78,06) = 7806 -> D=6,B=8,C=0,A=7
  R3926: concat(78,09) = 7809 -> D=9,B=8,C=0,A=7
  R3927: concat(78,10) = 7810 -> D=0,B=8,C=1,A=7
  R3928: concat(78,12) = 7812 -> D=2,B=8,C=1,A=7
  R3929: concat(78,13) = 7813 -> D=3,B=8,C=1,A=7
  R3930: concat(78,14) = 7814 -> D=4,B=8,C=1,A=7
  R3931: concat(78,15) = 7815 -> D=5,B=8,C=1,A=7
  R3932: concat(78,16) = 7816 -> D=6,B=8,C=1,A=7
  R3933: concat(78,19) = 7819 -> D=9,B=8,C=1,A=7
  R3934: concat(78,20) = 7820 -> D=0,B=8,C=2,A=7
  R3935: concat(78,21) = 7821 -> D=1,B=8,C=2,A=7
  R3936: concat(78,23) = 7823 -> D=3,B=8,C=2,A=7
  R3937: concat(78,24) = 7824 -> D=4,B=8,C=2,A=7
  R3938: concat(78,25) = 7825 -> D=5,B=8,C=2,A=7
  R3939: concat(78,26) = 7826 -> D=6,B=8,C=2,A=7
  R3940: concat(78,29) = 7829 -> D=9,B=8,C=2,A=7
  R3941: concat(78,30) = 7830 -> D=0,B=8,C=3,A=7
  R3942: concat(78,31) = 7831 -> D=1,B=8,C=3,A=7
  R3943: concat(78,32) = 7832 -> D=2,B=8,C=3,A=7
  R3944: concat(78,34) = 7834 -> D=4,B=8,C=3,A=7
  R3945: concat(78,35) = 7835 -> D=5,B=8,C=3,A=7
  R3946: concat(78,36) = 7836 -> D=6,B=8,C=3,A=7
  R3947: concat(78,39) = 7839 -> D=9,B=8,C=3,A=7
  R3948: concat(78,40) = 7840 -> D=0,B=8,C=4,A=7
  R3949: concat(78,41) = 7841 -> D=1,B=8,C=4,A=7
  R3950: concat(78,42) = 7842 -> D=2,B=8,C=4,A=7
  R3951: concat(78,43) = 7843 -> D=3,B=8,C=4,A=7
  R3952: concat(78,45) = 7845 -> D=5,B=8,C=4,A=7
  R3953: concat(78,46) = 7846 -> D=6,B=8,C=4,A=7
  R3954: concat(78,49) = 7849 -> D=9,B=8,C=4,A=7
  R3955: concat(78,50) = 7850 -> D=0,B=8,C=5,A=7
  R3956: concat(78,51) = 7851 -> D=1,B=8,C=5,A=7
  R3957: concat(78,52) = 7852 -> D=2,B=8,C=5,A=7
  R3958: concat(78,53) = 7853 -> D=3,B=8,C=5,A=7
  R3959: concat(78,54) = 7854 -> D=4,B=8,C=5,A=7
  R3960: concat(78,56) = 7856 -> D=6,B=8,C=5,A=7
  R3961: concat(78,59) = 7859 -> D=9,B=8,C=5,A=7
  R3962: concat(78,60) = 7860 -> D=0,B=8,C=6,A=7
  R3963: concat(78,61) = 7861 -> D=1,B=8,C=6,A=7
  R3964: concat(78,62) = 7862 -> D=2,B=8,C=6,A=7
  R3965: concat(78,63) = 7863 -> D=3,B=8,C=6,A=7
  R3966: concat(78,64) = 7864 -> D=4,B=8,C=6,A=7
  R3967: concat(78,65) = 7865 -> D=5,B=8,C=6,A=7
  R3968: concat(78,69) = 7869 -> D=9,B=8,C=6,A=7
  R3969: concat(78,90) = 7890 -> D=0,B=8,C=9,A=7
  R3970: concat(78,91) = 7891 -> D=1,B=8,C=9,A=7
  R3971: concat(78,92) = 7892 -> D=2,B=8,C=9,A=7
  R3972: concat(78,93) = 7893 -> D=3,B=8,C=9,A=7
  R3973: concat(78,94) = 7894 -> D=4,B=8,C=9,A=7
  R3974: concat(78,95) = 7895 -> D=5,B=8,C=9,A=7
  R3975: concat(78,96) = 7896 -> D=6,B=8,C=9,A=7
  R3976: concat(79,01) = 7901 -> D=1,B=9,C=0,A=7
  R3977: concat(79,02) = 7902 -> D=2,B=9,C=0,A=7
  R3978: concat(79,03) = 7903 -> D=3,B=9,C=0,A=7
  R3979: concat(79,04) = 7904 -> D=4,B=9,C=0,A=7
  R3980: concat(79,05) = 7905 -> D=5,B=9,C=0,A=7
  R3981: concat(79,06) = 7906 -> D=6,B=9,C=0,A=7
  R3982: concat(79,08) = 7908 -> D=8,B=9,C=0,A=7
  R3983: concat(79,10) = 7910 -> D=0,B=9,C=1,A=7
  R3984: concat(79,12) = 7912 -> D=2,B=9,C=1,A=7
  R3985: concat(79,13) = 7913 -> D=3,B=9,C=1,A=7
  R3986: concat(79,14) = 7914 -> D=4,B=9,C=1,A=7
  R3987: concat(79,15) = 7915 -> D=5,B=9,C=1,A=7
  R3988: concat(79,16) = 7916 -> D=6,B=9,C=1,A=7
  R3989: concat(79,18) = 7918 -> D=8,B=9,C=1,A=7
  R3990: concat(79,20) = 7920 -> D=0,B=9,C=2,A=7
  R3991: concat(79,21) = 7921 -> D=1,B=9,C=2,A=7
  R3992: concat(79,23) = 7923 -> D=3,B=9,C=2,A=7
  R3993: concat(79,24) = 7924 -> D=4,B=9,C=2,A=7
  R3994: concat(79,25) = 7925 -> D=5,B=9,C=2,A=7
  R3995: concat(79,26) = 7926 -> D=6,B=9,C=2,A=7
  R3996: concat(79,28) = 7928 -> D=8,B=9,C=2,A=7
  R3997: concat(79,30) = 7930 -> D=0,B=9,C=3,A=7
  R3998: concat(79,31) = 7931 -> D=1,B=9,C=3,A=7
  R3999: concat(79,32) = 7932 -> D=2,B=9,C=3,A=7
  R4000: concat(79,34) = 7934 -> D=4,B=9,C=3,A=7
  R4001: concat(79,35) = 7935 -> D=5,B=9,C=3,A=7
  R4002: concat(79,36) = 7936 -> D=6,B=9,C=3,A=7
  R4003: concat(79,38) = 7938 -> D=8,B=9,C=3,A=7
  R4004: concat(79,40) = 7940 -> D=0,B=9,C=4,A=7
  R4005: concat(79,41) = 7941 -> D=1,B=9,C=4,A=7
  R4006: concat(79,42) = 7942 -> D=2,B=9,C=4,A=7
  R4007: concat(79,43) = 7943 -> D=3,B=9,C=4,A=7
  R4008: concat(79,45) = 7945 -> D=5,B=9,C=4,A=7
  R4009: concat(79,46) = 7946 -> D=6,B=9,C=4,A=7
  R4010: concat(79,48) = 7948 -> D=8,B=9,C=4,A=7
  R4011: concat(79,50) = 7950 -> D=0,B=9,C=5,A=7
  R4012: concat(79,51) = 7951 -> D=1,B=9,C=5,A=7
  R4013: concat(79,52) = 7952 -> D=2,B=9,C=5,A=7
  R4014: concat(79,53) = 7953 -> D=3,B=9,C=5,A=7
  R4015: concat(79,54) = 7954 -> D=4,B=9,C=5,A=7
  R4016: concat(79,56) = 7956 -> D=6,B=9,C=5,A=7
  R4017: concat(79,58) = 7958 -> D=8,B=9,C=5,A=7
  R4018: concat(79,60) = 7960 -> D=0,B=9,C=6,A=7
  R4019: concat(79,61) = 7961 -> D=1,B=9,C=6,A=7
  R4020: concat(79,62) = 7962 -> D=2,B=9,C=6,A=7
  R4021: concat(79,63) = 7963 -> D=3,B=9,C=6,A=7
  R4022: concat(79,64) = 7964 -> D=4,B=9,C=6,A=7
  R4023: concat(79,65) = 7965 -> D=5,B=9,C=6,A=7
  R4024: concat(79,68) = 7968 -> D=8,B=9,C=6,A=7
  R4025: concat(79,80) = 7980 -> D=0,B=9,C=8,A=7
  R4026: concat(79,81) = 7981 -> D=1,B=9,C=8,A=7
  R4027: concat(79,82) = 7982 -> D=2,B=9,C=8,A=7
  R4028: concat(79,83) = 7983 -> D=3,B=9,C=8,A=7
  R4029: concat(79,84) = 7984 -> D=4,B=9,C=8,A=7
  R4030: concat(79,85) = 7985 -> D=5,B=9,C=8,A=7
  R4031: concat(79,86) = 7986 -> D=6,B=9,C=8,A=7
  R4032: concat(80,12) = 8012 -> D=2,B=0,C=1,A=8
  R4033: concat(80,13) = 8013 -> D=3,B=0,C=1,A=8
  R4034: concat(80,14) = 8014 -> D=4,B=0,C=1,A=8
  R4035: concat(80,15) = 8015 -> D=5,B=0,C=1,A=8
  R4036: concat(80,16) = 8016 -> D=6,B=0,C=1,A=8
  R4037: concat(80,17) = 8017 -> D=7,B=0,C=1,A=8
  R4038: concat(80,19) = 8019 -> D=9,B=0,C=1,A=8
  R4039: concat(80,21) = 8021 -> D=1,B=0,C=2,A=8
  R4040: concat(80,23) = 8023 -> D=3,B=0,C=2,A=8
  R4041: concat(80,24) = 8024 -> D=4,B=0,C=2,A=8
  R4042: concat(80,25) = 8025 -> D=5,B=0,C=2,A=8
  R4043: concat(80,26) = 8026 -> D=6,B=0,C=2,A=8
  R4044: concat(80,27) = 8027 -> D=7,B=0,C=2,A=8
  R4045: concat(80,29) = 8029 -> D=9,B=0,C=2,A=8
  R4046: concat(80,31) = 8031 -> D=1,B=0,C=3,A=8
  R4047: concat(80,32) = 8032 -> D=2,B=0,C=3,A=8
  R4048: concat(80,34) = 8034 -> D=4,B=0,C=3,A=8
  R4049: concat(80,35) = 8035 -> D=5,B=0,C=3,A=8
  R4050: concat(80,36) = 8036 -> D=6,B=0,C=3,A=8
  R4051: concat(80,37) = 8037 -> D=7,B=0,C=3,A=8
  R4052: concat(80,39) = 8039 -> D=9,B=0,C=3,A=8
  R4053: concat(80,41) = 8041 -> D=1,B=0,C=4,A=8
  R4054: concat(80,42) = 8042 -> D=2,B=0,C=4,A=8
  R4055: concat(80,43) = 8043 -> D=3,B=0,C=4,A=8
  R4056: concat(80,45) = 8045 -> D=5,B=0,C=4,A=8
  R4057: concat(80,46) = 8046 -> D=6,B=0,C=4,A=8
  R4058: concat(80,47) = 8047 -> D=7,B=0,C=4,A=8
  R4059: concat(80,49) = 8049 -> D=9,B=0,C=4,A=8
  R4060: concat(80,51) = 8051 -> D=1,B=0,C=5,A=8
  R4061: concat(80,52) = 8052 -> D=2,B=0,C=5,A=8
  R4062: concat(80,53) = 8053 -> D=3,B=0,C=5,A=8
  R4063: concat(80,54) = 8054 -> D=4,B=0,C=5,A=8
  R4064: concat(80,56) = 8056 -> D=6,B=0,C=5,A=8
  R4065: concat(80,57) = 8057 -> D=7,B=0,C=5,A=8
  R4066: concat(80,59) = 8059 -> D=9,B=0,C=5,A=8
  R4067: concat(80,61) = 8061 -> D=1,B=0,C=6,A=8
  R4068: concat(80,62) = 8062 -> D=2,B=0,C=6,A=8
  R4069: concat(80,63) = 8063 -> D=3,B=0,C=6,A=8
  R4070: concat(80,64) = 8064 -> D=4,B=0,C=6,A=8
  R4071: concat(80,65) = 8065 -> D=5,B=0,C=6,A=8
  R4072: concat(80,67) = 8067 -> D=7,B=0,C=6,A=8
  R4073: concat(80,69) = 8069 -> D=9,B=0,C=6,A=8
  R4074: concat(80,71) = 8071 -> D=1,B=0,C=7,A=8
  R4075: concat(80,72) = 8072 -> D=2,B=0,C=7,A=8
  R4076: concat(80,73) = 8073 -> D=3,B=0,C=7,A=8
  R4077: concat(80,74) = 8074 -> D=4,B=0,C=7,A=8
  R4078: concat(80,75) = 8075 -> D=5,B=0,C=7,A=8
  R4079: concat(80,76) = 8076 -> D=6,B=0,C=7,A=8
  R4080: concat(80,79) = 8079 -> D=9,B=0,C=7,A=8
  R4081: concat(80,91) = 8091 -> D=1,B=0,C=9,A=8
  R4082: concat(80,92) = 8092 -> D=2,B=0,C=9,A=8
  R4083: concat(80,93) = 8093 -> D=3,B=0,C=9,A=8
  R4084: concat(80,94) = 8094 -> D=4,B=0,C=9,A=8
  R4085: concat(80,95) = 8095 -> D=5,B=0,C=9,A=8
  R4086: concat(80,96) = 8096 -> D=6,B=0,C=9,A=8
  R4087: concat(80,97) = 8097 -> D=7,B=0,C=9,A=8
  R4088: concat(81,02) = 8102 -> D=2,B=1,C=0,A=8
  R4089: concat(81,03) = 8103 -> D=3,B=1,C=0,A=8
  R4090: concat(81,04) = 8104 -> D=4,B=1,C=0,A=8
  R4091: concat(81,05) = 8105 -> D=5,B=1,C=0,A=8
  R4092: concat(81,06) = 8106 -> D=6,B=1,C=0,A=8
  R4093: concat(81,07) = 8107 -> D=7,B=1,C=0,A=8
  R4094: concat(81,09) = 8109 -> D=9,B=1,C=0,A=8
  R4095: concat(81,20) = 8120 -> D=0,B=1,C=2,A=8
  R4096: concat(81,23) = 8123 -> D=3,B=1,C=2,A=8
  R4097: concat(81,24) = 8124 -> D=4,B=1,C=2,A=8
  R4098: concat(81,25) = 8125 -> D=5,B=1,C=2,A=8
  R4099: concat(81,26) = 8126 -> D=6,B=1,C=2,A=8
  R4100: concat(81,27) = 8127 -> D=7,B=1,C=2,A=8
  R4101: concat(81,29) = 8129 -> D=9,B=1,C=2,A=8
  R4102: concat(81,30) = 8130 -> D=0,B=1,C=3,A=8
  R4103: concat(81,32) = 8132 -> D=2,B=1,C=3,A=8
  R4104: concat(81,34) = 8134 -> D=4,B=1,C=3,A=8
  R4105: concat(81,35) = 8135 -> D=5,B=1,C=3,A=8
  R4106: concat(81,36) = 8136 -> D=6,B=1,C=3,A=8
  R4107: concat(81,37) = 8137 -> D=7,B=1,C=3,A=8
  R4108: concat(81,39) = 8139 -> D=9,B=1,C=3,A=8
  R4109: concat(81,40) = 8140 -> D=0,B=1,C=4,A=8
  R4110: concat(81,42) = 8142 -> D=2,B=1,C=4,A=8
  R4111: concat(81,43) = 8143 -> D=3,B=1,C=4,A=8
  R4112: concat(81,45) = 8145 -> D=5,B=1,C=4,A=8
  R4113: concat(81,46) = 8146 -> D=6,B=1,C=4,A=8
  R4114: concat(81,47) = 8147 -> D=7,B=1,C=4,A=8
  R4115: concat(81,49) = 8149 -> D=9,B=1,C=4,A=8
  R4116: concat(81,50) = 8150 -> D=0,B=1,C=5,A=8
  R4117: concat(81,52) = 8152 -> D=2,B=1,C=5,A=8
  R4118: concat(81,53) = 8153 -> D=3,B=1,C=5,A=8
  R4119: concat(81,54) = 8154 -> D=4,B=1,C=5,A=8
  R4120: concat(81,56) = 8156 -> D=6,B=1,C=5,A=8
  R4121: concat(81,57) = 8157 -> D=7,B=1,C=5,A=8
  R4122: concat(81,59) = 8159 -> D=9,B=1,C=5,A=8
  R4123: concat(81,60) = 8160 -> D=0,B=1,C=6,A=8
  R4124: concat(81,62) = 8162 -> D=2,B=1,C=6,A=8
  R4125: concat(81,63) = 8163 -> D=3,B=1,C=6,A=8
  R4126: concat(81,64) = 8164 -> D=4,B=1,C=6,A=8
  R4127: concat(81,65) = 8165 -> D=5,B=1,C=6,A=8
  R4128: concat(81,67) = 8167 -> D=7,B=1,C=6,A=8
  R4129: concat(81,69) = 8169 -> D=9,B=1,C=6,A=8
  R4130: concat(81,70) = 8170 -> D=0,B=1,C=7,A=8
  R4131: concat(81,72) = 8172 -> D=2,B=1,C=7,A=8
  R4132: concat(81,73) = 8173 -> D=3,B=1,C=7,A=8
  R4133: concat(81,74) = 8174 -> D=4,B=1,C=7,A=8
  R4134: concat(81,75) = 8175 -> D=5,B=1,C=7,A=8
  R4135: concat(81,76) = 8176 -> D=6,B=1,C=7,A=8
  R4136: concat(81,79) = 8179 -> D=9,B=1,C=7,A=8
  R4137: concat(81,90) = 8190 -> D=0,B=1,C=9,A=8
  R4138: concat(81,92) = 8192 -> D=2,B=1,C=9,A=8
  R4139: concat(81,93) = 8193 -> D=3,B=1,C=9,A=8
  R4140: concat(81,94) = 8194 -> D=4,B=1,C=9,A=8
  R4141: concat(81,95) = 8195 -> D=5,B=1,C=9,A=8
  R4142: concat(81,96) = 8196 -> D=6,B=1,C=9,A=8
  R4143: concat(81,97) = 8197 -> D=7,B=1,C=9,A=8
  R4144: concat(82,01) = 8201 -> D=1,B=2,C=0,A=8
  R4145: concat(82,03) = 8203 -> D=3,B=2,C=0,A=8
  R4146: concat(82,04) = 8204 -> D=4,B=2,C=0,A=8
  R4147: concat(82,05) = 8205 -> D=5,B=2,C=0,A=8
  R4148: concat(82,06) = 8206 -> D=6,B=2,C=0,A=8
  R4149: concat(82,07) = 8207 -> D=7,B=2,C=0,A=8
  R4150: concat(82,09) = 8209 -> D=9,B=2,C=0,A=8
  R4151: concat(82,10) = 8210 -> D=0,B=2,C=1,A=8
  R4152: concat(82,13) = 8213 -> D=3,B=2,C=1,A=8
  R4153: concat(82,14) = 8214 -> D=4,B=2,C=1,A=8
  R4154: concat(82,15) = 8215 -> D=5,B=2,C=1,A=8
  R4155: concat(82,16) = 8216 -> D=6,B=2,C=1,A=8
  R4156: concat(82,17) = 8217 -> D=7,B=2,C=1,A=8
  R4157: concat(82,19) = 8219 -> D=9,B=2,C=1,A=8
  R4158: concat(82,30) = 8230 -> D=0,B=2,C=3,A=8
  R4159: concat(82,31) = 8231 -> D=1,B=2,C=3,A=8
  R4160: concat(82,34) = 8234 -> D=4,B=2,C=3,A=8
  R4161: concat(82,35) = 8235 -> D=5,B=2,C=3,A=8
  R4162: concat(82,36) = 8236 -> D=6,B=2,C=3,A=8
  R4163: concat(82,37) = 8237 -> D=7,B=2,C=3,A=8
  R4164: concat(82,39) = 8239 -> D=9,B=2,C=3,A=8
  R4165: concat(82,40) = 8240 -> D=0,B=2,C=4,A=8
  R4166: concat(82,41) = 8241 -> D=1,B=2,C=4,A=8
  R4167: concat(82,43) = 8243 -> D=3,B=2,C=4,A=8
  R4168: concat(82,45) = 8245 -> D=5,B=2,C=4,A=8
  R4169: concat(82,46) = 8246 -> D=6,B=2,C=4,A=8
  R4170: concat(82,47) = 8247 -> D=7,B=2,C=4,A=8
  R4171: concat(82,49) = 8249 -> D=9,B=2,C=4,A=8
  R4172: concat(82,50) = 8250 -> D=0,B=2,C=5,A=8
  R4173: concat(82,51) = 8251 -> D=1,B=2,C=5,A=8
  R4174: concat(82,53) = 8253 -> D=3,B=2,C=5,A=8
  R4175: concat(82,54) = 8254 -> D=4,B=2,C=5,A=8
  R4176: concat(82,56) = 8256 -> D=6,B=2,C=5,A=8
  R4177: concat(82,57) = 8257 -> D=7,B=2,C=5,A=8
  R4178: concat(82,59) = 8259 -> D=9,B=2,C=5,A=8
  R4179: concat(82,60) = 8260 -> D=0,B=2,C=6,A=8
  R4180: concat(82,61) = 8261 -> D=1,B=2,C=6,A=8
  R4181: concat(82,63) = 8263 -> D=3,B=2,C=6,A=8
  R4182: concat(82,64) = 8264 -> D=4,B=2,C=6,A=8
  R4183: concat(82,65) = 8265 -> D=5,B=2,C=6,A=8
  R4184: concat(82,67) = 8267 -> D=7,B=2,C=6,A=8
  R4185: concat(82,69) = 8269 -> D=9,B=2,C=6,A=8
  R4186: concat(82,70) = 8270 -> D=0,B=2,C=7,A=8
  R4187: concat(82,71) = 8271 -> D=1,B=2,C=7,A=8
  R4188: concat(82,73) = 8273 -> D=3,B=2,C=7,A=8
  R4189: concat(82,74) = 8274 -> D=4,B=2,C=7,A=8
  R4190: concat(82,75) = 8275 -> D=5,B=2,C=7,A=8
  R4191: concat(82,76) = 8276 -> D=6,B=2,C=7,A=8
  R4192: concat(82,79) = 8279 -> D=9,B=2,C=7,A=8
  R4193: concat(82,90) = 8290 -> D=0,B=2,C=9,A=8
  R4194: concat(82,91) = 8291 -> D=1,B=2,C=9,A=8
  R4195: concat(82,93) = 8293 -> D=3,B=2,C=9,A=8
  R4196: concat(82,94) = 8294 -> D=4,B=2,C=9,A=8
  R4197: concat(82,95) = 8295 -> D=5,B=2,C=9,A=8
  R4198: concat(82,96) = 8296 -> D=6,B=2,C=9,A=8
  R4199: concat(82,97) = 8297 -> D=7,B=2,C=9,A=8
  R4200: concat(83,01) = 8301 -> D=1,B=3,C=0,A=8
  R4201: concat(83,02) = 8302 -> D=2,B=3,C=0,A=8
  R4202: concat(83,04) = 8304 -> D=4,B=3,C=0,A=8
  R4203: concat(83,05) = 8305 -> D=5,B=3,C=0,A=8
  R4204: concat(83,06) = 8306 -> D=6,B=3,C=0,A=8
  R4205: concat(83,07) = 8307 -> D=7,B=3,C=0,A=8
  R4206: concat(83,09) = 8309 -> D=9,B=3,C=0,A=8
  R4207: concat(83,10) = 8310 -> D=0,B=3,C=1,A=8
  R4208: concat(83,12) = 8312 -> D=2,B=3,C=1,A=8
  R4209: concat(83,14) = 8314 -> D=4,B=3,C=1,A=8
  R4210: concat(83,15) = 8315 -> D=5,B=3,C=1,A=8
  R4211: concat(83,16) = 8316 -> D=6,B=3,C=1,A=8
  R4212: concat(83,17) = 8317 -> D=7,B=3,C=1,A=8
  R4213: concat(83,19) = 8319 -> D=9,B=3,C=1,A=8
  R4214: concat(83,20) = 8320 -> D=0,B=3,C=2,A=8
  R4215: concat(83,21) = 8321 -> D=1,B=3,C=2,A=8
  R4216: concat(83,24) = 8324 -> D=4,B=3,C=2,A=8
  R4217: concat(83,25) = 8325 -> D=5,B=3,C=2,A=8
  R4218: concat(83,26) = 8326 -> D=6,B=3,C=2,A=8
  R4219: concat(83,27) = 8327 -> D=7,B=3,C=2,A=8
  R4220: concat(83,29) = 8329 -> D=9,B=3,C=2,A=8
  R4221: concat(83,40) = 8340 -> D=0,B=3,C=4,A=8
  R4222: concat(83,41) = 8341 -> D=1,B=3,C=4,A=8
  R4223: concat(83,42) = 8342 -> D=2,B=3,C=4,A=8
  R4224: concat(83,45) = 8345 -> D=5,B=3,C=4,A=8
  R4225: concat(83,46) = 8346 -> D=6,B=3,C=4,A=8
  R4226: concat(83,47) = 8347 -> D=7,B=3,C=4,A=8
  R4227: concat(83,49) = 8349 -> D=9,B=3,C=4,A=8
  R4228: concat(83,50) = 8350 -> D=0,B=3,C=5,A=8
  R4229: concat(83,51) = 8351 -> D=1,B=3,C=5,A=8
  R4230: concat(83,52) = 8352 -> D=2,B=3,C=5,A=8
  R4231: concat(83,54) = 8354 -> D=4,B=3,C=5,A=8
  R4232: concat(83,56) = 8356 -> D=6,B=3,C=5,A=8
  R4233: concat(83,57) = 8357 -> D=7,B=3,C=5,A=8
  R4234: concat(83,59) = 8359 -> D=9,B=3,C=5,A=8
  R4235: concat(83,60) = 8360 -> D=0,B=3,C=6,A=8
  R4236: concat(83,61) = 8361 -> D=1,B=3,C=6,A=8
  R4237: concat(83,62) = 8362 -> D=2,B=3,C=6,A=8
  R4238: concat(83,64) = 8364 -> D=4,B=3,C=6,A=8
  R4239: concat(83,65) = 8365 -> D=5,B=3,C=6,A=8
  R4240: concat(83,67) = 8367 -> D=7,B=3,C=6,A=8
  R4241: concat(83,69) = 8369 -> D=9,B=3,C=6,A=8
  R4242: concat(83,70) = 8370 -> D=0,B=3,C=7,A=8
  R4243: concat(83,71) = 8371 -> D=1,B=3,C=7,A=8
  R4244: concat(83,72) = 8372 -> D=2,B=3,C=7,A=8
  R4245: concat(83,74) = 8374 -> D=4,B=3,C=7,A=8
  R4246: concat(83,75) = 8375 -> D=5,B=3,C=7,A=8
  R4247: concat(83,76) = 8376 -> D=6,B=3,C=7,A=8
  R4248: concat(83,79) = 8379 -> D=9,B=3,C=7,A=8
  R4249: concat(83,90) = 8390 -> D=0,B=3,C=9,A=8
  R4250: concat(83,91) = 8391 -> D=1,B=3,C=9,A=8
  R4251: concat(83,92) = 8392 -> D=2,B=3,C=9,A=8
  R4252: concat(83,94) = 8394 -> D=4,B=3,C=9,A=8
  R4253: concat(83,95) = 8395 -> D=5,B=3,C=9,A=8
  R4254: concat(83,96) = 8396 -> D=6,B=3,C=9,A=8
  R4255: concat(83,97) = 8397 -> D=7,B=3,C=9,A=8
  R4256: concat(84,01) = 8401 -> D=1,B=4,C=0,A=8
  R4257: concat(84,02) = 8402 -> D=2,B=4,C=0,A=8
  R4258: concat(84,03) = 8403 -> D=3,B=4,C=0,A=8
  R4259: concat(84,05) = 8405 -> D=5,B=4,C=0,A=8
  R4260: concat(84,06) = 8406 -> D=6,B=4,C=0,A=8
  R4261: concat(84,07) = 8407 -> D=7,B=4,C=0,A=8
  R4262: concat(84,09) = 8409 -> D=9,B=4,C=0,A=8
  R4263: concat(84,10) = 8410 -> D=0,B=4,C=1,A=8
  R4264: concat(84,12) = 8412 -> D=2,B=4,C=1,A=8
  R4265: concat(84,13) = 8413 -> D=3,B=4,C=1,A=8
  R4266: concat(84,15) = 8415 -> D=5,B=4,C=1,A=8
  R4267: concat(84,16) = 8416 -> D=6,B=4,C=1,A=8
